Run,Event,Lumi,PID1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,PID2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,PID3,E3,px3,py3,pz3,pt3,eta3,phi3,Q3,PID4,E4,px4,py4,pz4,pt4,eta4,phi4,Q4,mZ1,mZ2,mH
283050,88740730,55,-11,92.433,-25.2985,-87.9668,-12.8719,91.5323,-0.140167,-1.85083,1,11,31.3651,10.7976,21.9439,-19.6379,24.4566,-0.734985,1.11353,-1,-13,47.0147,31.6934,33.6648,-8.51924,46.2363,-0.183228,0.815552,1,13,92.9987,-23.6886,7.28444,-89.6355,24.7833,-1.99731,2.84326,-1,90.7109,98.4875,227.711
283307,267209414,146,-11,61.7012,8.5197,-43.7955,42.6193,44.6165,0.849365,-1.37866,1,11,32.1885,-8.32446,30.5686,-5.68912,31.6818,-0.178619,1.83667,-1,13,24.6121,20.8985,-1.9547,-12.8521,20.9897,-0.579346,-0.0932617,-1,-13,18.0981,16.8541,5.01452,4.28056,17.5843,0.241089,0.289185,1,85.3021,17.7783,127.718
283359,19400466,13,13,87.7953,54.0269,-28.5503,-63.0395,61.1066,-0.903564,-0.486145,-1,-13,96.2483,33.364,-33.2828,83.9215,47.1265,1.34106,-0.78418,1,13,44.9863,13.5615,40.5824,13.8891,42.7884,0.319153,1.24829,-1,-13,33.3469,-8.31333,32.2938,0.0754818,33.3467,0.00226355,1.82275,1,90.1388,92.7752,242.741
283359,445890354,304,-11,266.955,245.787,102.83,-16.7239,266.431,-0.0627289,0.39624,1,11,18.6679,6.52544,-16.9657,4.25156,18.1773,0.231812,-1.20361,-1,13,139.546,-50.3203,-68.9611,110.387,85.3684,1.07422,-2.20117,-1,-13,22.401,-14.9312,7.52433,-14.9076,16.72,-0.802612,2.6748,1,95.28,101.934,397.291
283408,2660314435,1525,11,87.4569,18.4291,-24.2352,81.9862,30.4463,1.71655,-0.920654,-1,-11,27.7973,16.9934,7.60586,-20.6413,18.6179,-0.956177,0.420837,1,13,85.5766,-81.8582,-12.7309,21.4593,82.8423,0.256226,-2.9873,-1,-13,30.8845,15.4256,26.578,3.08303,30.7301,0.100159,1.04492,1,91.4103,89.3815,212.946
283408,2783237828,1596,-11,237.896,-7.78687,61.0045,229.809,61.4995,2.02881,1.69775,1,11,32.925,-17.06,-6.21023,27.4672,18.1552,1.2019,-2.79248,-1,-13,107.543,-4.63042,-31.9225,102.591,32.2565,1.87402,-1.71484,1,13,45.2562,-0.103635,12.478,43.5018,12.4784,1.96191,1.5791,-1,59.4394,40.0485,120.923
283876,91508466,104,-11,141.604,9.12575,35.1311,-136.873,36.297,-2.0376,1.31665,1,11,43.6885,-6.40452,-9.74246,-42.1041,11.6591,-1.99585,-2.15234,-1,13,35.5029,34.098,7.94361,5.88787,35.0111,0.167389,0.228882,-1,-13,72.6124,-25.8579,-20.298,-64.745,32.8731,-1.42993,-2.47607,1,89.4663,40.6021,170.976
283876,1051965349,655,-13,62.5405,-5.1468,-58.081,-22.6145,58.3086,-0.378723,-1.65918,1,13,41.6346,-16.5541,33.5801,-18.2144,37.4387,-0.469116,2.02881,-1,13,64.2027,27.7342,-14.9977,55.9272,31.5296,1.33765,-0.495728,-1,-13,36.1639,-9.87755,13.1551,-32.2055,16.4506,-1.42456,2.21484,1,90.079,95.8565,202.079
281693,227312388,120,-13,100.767,59.8933,0.0594892,-81.0352,59.8934,-1.11035,0.000993252,1,-13,91.5851,50.309,5.91338,76.3011,50.6553,1.19824,0.117004,1,13,97.3197,-36.6671,33.0061,83.8883,49.3343,1.30103,2.40869,-1,13,53.4913,-8.5992,-47.537,-22.9694,48.3086,-0.459167,-1.74976,-1,91.2336,89.9632,332.136
281693,326387678,176,11,102.309,-24.3407,-61.2215,78.2721,65.8828,1.0083,-1.94922,-1,-11,119.271,38.1507,-9.96501,112.564,39.4306,1.77148,-0.255493,1,-13,121.669,13.0984,-68.8554,99.4519,70.0902,1.14893,-1.38281,1,13,99.7449,30.9398,24.6747,91.5583,39.5741,1.57568,0.673218,-1,92.994,86.1432,183.794
282037,1100307923,609,-11,173.906,1.32456,-31.165,171.086,31.1932,2.40332,-1.52832,1,11,21.0958,-7.16468,-7.16808,18.5018,10.1348,1.36279,-2.35596,-1,13,111.803,10.5021,52.3477,98.2307,53.3908,1.36963,1.3728,-1,-13,51.6398,-33.8922,-20.9525,32.8477,39.8458,0.751587,-2.58789,1,89.438,24.0575,157.332
282037,2791002166,1603,11,52.5452,-30.7589,-29.0213,-31.1874,42.2888,-0.683105,-2.38525,-1,-11,59.2716,9.60552,-19.2124,55.2426,21.4798,1.67358,-1.10718,1,-13,136.132,13.4357,59.7497,-121.579,61.2417,-1.43701,1.34961,1,13,23.8558,18.5415,-14.8797,1.97349,23.7738,0.0829163,-0.67627,-1,90.8563,95.6577,254.204
282092,1128216979,748,-11,59.4873,16.8939,-38.1382,-42.4123,41.7124,-0.893188,-1.15381,1,11,41.2564,-15.4813,-24.3186,-29.513,28.8282,-0.898071,-2.1377,-1,-13,50.6119,-38.8613,-1.61348,-32.3844,38.8948,-0.757935,-3.1001,1,13,17.8171,1.56357,10.4738,14.328,10.5899,1.11035,1.42261,-1,53.7296,32.7591,127.915
282092,2768239803,1698,11,61.3817,21.1459,-56.0368,13.4331,59.8938,0.222443,-1.20996,-1,-11,127.294,-27.312,-53.6085,112.178,60.1649,1.38135,-2.04199,1,-13,129.767,-0.807428,127.11,-26.1125,127.113,-0.20401,1.57715,1,13,16.6207,0.692114,-16.3787,-2.73812,16.3933,-0.16626,-1.52856,-1,91.2994,88.0921,320.725
283308,590977306,305,11,138.441,-7.89189,-40.8857,132.03,41.6404,1.87109,-1.76147,-1,-11,9.27198,-5.92768,6.68279,-2.48446,8.93292,-0.274658,2.29639,1,-13,52.3629,26.0281,-29.7442,34.3466,39.5244,0.785645,-0.851929,1,13,30.1844,-17.9095,22.1832,-9.91169,28.5105,-0.341003,2.25,-1,78.0636,60.6316,165.931
283359,263905805,175,13,39.949,8.89379,38.0722,-8.20472,39.0973,-0.208344,1.34131,-1,-13,23.1403,2.05896,-18.8778,13.2232,18.9898,0.649658,-1.46216,1,13,13.2214,2.06233,-11.4013,6.36805,11.5863,0.525146,-1.39185,-1,-13,17.4079,-8.10073,-5.26866,14.4791,9.66336,1.19385,-2.56494,1,58.8786,13.7551,89.9091
283408,495282040,297,11,710.527,93.5856,-194.855,-676.847,216.164,-1.85913,-1.12305,-1,-11,48.7602,2.4899,15.1785,-46.2706,15.3814,-1.82104,1.4082,1,13,86.7212,-74.0678,35.8405,27.3858,82.2835,0.326965,2.69092,-1,-13,22.7559,-13.9896,16.7678,6.39924,21.8373,0.289001,2.26611,1,110.017,17.9463,513.188
283478,574375000,411,11,80.6813,-1.39339,58.2162,-55.8427,58.2329,-0.852051,1.59473,-1,-11,214.663,29.3364,20.6206,-211.647,35.8585,-2.47559,0.612671,1,-13,80.3131,-37.3643,-62.1204,34.5708,72.4917,0.460449,-2.1123,1,13,20.4319,15.5661,-13.2337,0.121118,20.4312,0.00592804,-0.70459,-1,93.175,52.845,320.378
283478,615190126,436,-13,34.3818,25.1064,15.479,-17.6682,29.4946,-0.567993,0.55249,1,13,96.3647,-17.4791,-22.6737,-92.0137,28.629,-1.88403,-2.22754,-1,13,34.2916,-27.6891,-2.05859,-20.124,27.7655,-0.672852,-3.06738,-1,-13,38.2819,7.28024,24.1779,-28.7736,25.2502,-0.976685,1.27832,1,70.3888,44.3863,125.72
283877,1855070150,1021,-13,37.9671,11.6425,-21.25,-29.2298,24.2303,-1.02002,-1.06958,1,13,23.248,-4.19662,22.2371,5.32554,22.6296,0.233215,1.75732,-1,13,13.35,-4.79025,11.6976,-4.29328,12.6404,-0.333435,1.95947,-1,-13,13.3029,4.14559,8.55119,9.30851,9.50309,0.866821,1.11938,1,55.8521,16.5771,82.8661
283877,2530585243,1443,11,64.7046,-19.1788,-5.60164,61.5425,19.9801,1.84351,-2.85742,-1,-11,36.8365,-6.29218,17.39,31.8578,18.4933,1.31226,1.91797,1,13,142.884,126.247,-63.8535,20.0044,141.477,0.14093,-0.468262,-1,-13,47.9509,-12.2443,-4.93038,46.0983,13.1997,1.96362,-2.75879,1,119.668,28.2706,221.26
283934,1681313659,971,11,75.7223,-71.7272,2.06629,24.1826,71.757,0.330933,3.11279,-1,-11,22.3389,19.4617,-10.9613,-0.342754,22.3362,-0.0153446,-0.512939,1,13,101.439,75.2454,36.4792,57.4217,83.6218,0.641724,0.451416,-1,-13,75.1214,52.9571,-49.4434,19.8521,72.4507,0.270691,-0.751099,1,92.7274,78.9737,242.794
283934,1947771137,1115,-13,72.1323,-27.2254,61.786,-25.3836,67.5184,-0.367615,1.98584,1,13,54.1762,11.1973,-43.3231,30.5415,44.7467,0.638306,-1.31787,-1,13,32.2791,21.6038,-23.5451,-4.56458,31.9546,-0.142365,-0.828369,-1,-13,46.1203,-2.20548,8.52426,-45.2719,8.80496,-2.33984,1.82397,1,92.2544,92.4695,199.715
283964,481109270,296,13,25.1848,19.2665,11.2294,11.7034,22.3001,0.503296,0.52771,-1,13,43.096,-14.6593,-7.17313,-39.8862,16.3202,-1.62622,-2.68652,-1,-13,28.5956,-10.5305,-6.56704,-25.762,12.4103,-1.47705,-2.58398,1,-13,10.7571,7.60651,3.77,6.60546,8.48951,0.715454,0.460144,1,50.9572,41.608,96.6414
281707,1432836262,892,-11,181.832,53.4138,-14.1435,173.234,55.2546,1.86035,-0.25885,1,11,37.8506,-14.934,-12.9622,32.2743,19.7748,1.26587,-2.42676,-1,13,398.025,-76.5949,108.714,375.151,132.987,1.76025,2.18457,-1,-13,26.7684,-8.86201,-9.0411,23.5852,12.66,1.38062,-2.34619,1,64.9711,61.7386,206.799
281707,1562522785,956,-11,19.3956,-1.03403,-15.6049,11.472,15.6391,0.679932,-1.63696,1,11,25.1336,-5.5166,-5.42304,23.9135,7.73578,1.84692,-2.36475,-1,13,512.475,80.0031,-65.5469,-501.93,103.426,-2.2832,-0.686401,-1,-13,34.943,-1.56575,-23.8945,-25.4481,23.9457,-0.925049,-1.63623,1,85.9457,15.6726,301.618
281975,61881217,43,13,90.0998,-51.006,-74.1498,-4.26149,89.9989,-0.0473328,-2.17334,-1,-13,66.1768,52.001,37.5083,16.3825,64.1169,0.252808,0.624878,1,13,68.7463,-31.4339,22.9599,56.6638,38.9262,1.16992,2.51074,-1,-13,43.5787,21.5602,-1.34547,-37.8476,21.6022,-1.3269,-0.0623245,1,93.7501,97.6227,266.243
282037,781794972,430,11,91.3695,-15.3199,22.6006,87.1946,27.3036,1.87793,2.1665,-1,-11,67.0686,14.8555,5.45415,65.1749,15.8251,2.12305,0.351868,1,13,62.6425,4.45261,56.0019,27.7134,56.1786,0.47522,1.49146,-1,-13,33.1072,4.23213,-30.4872,-12.1939,30.7796,-0.386475,-1.43286,1,90.5578,33.1495,182.996
282735,1508995786,779,11,52.2388,-24.9384,40.2067,22.1447,47.3128,0.452454,2.12598,-1,-11,79.2361,8.18415,44.6841,-64.9207,45.4274,-1.15479,1.38965,1,13,160.272,10.7032,-108.71,-117.28,109.236,-0.932495,-1.47266,-1,-13,24.9638,-19.7324,4.69081,-14.5537,20.2823,-0.666992,2.9082,1,89.2675,77.6568,262.272
282735,2363662801,1279,13,196.032,186.935,-49.7673,-31.7362,193.446,-0.16333,-0.260193,-1,-13,98.9548,-92.0913,-19.2482,30.6715,94.0813,0.320496,-2.93555,1,13,70.656,-36.3142,15.7686,-58.5226,39.5901,-1.18262,2.73193,-1,-13,22.2916,-6.98487,-18.3197,-10.6069,19.6061,-0.517578,-1.93506,1,94.0984,107.201,371.197
282735,3287121342,1779,-13,77.1628,52.0466,7.58491,-56.4599,52.5963,-0.932373,0.144714,1,13,22.8333,21.5981,-7.35268,0.898943,22.8154,0.0393906,-0.328125,-1,13,27.7917,-2.60253,-16.5462,22.177,16.7496,1.09302,-1.72681,-1,-13,16.1698,-1.31476,-9.43673,13.0641,9.52788,1.12109,-1.70923,1,85.5285,25.159,121.597
282735,2661783477,1430,11,34.0192,-27.525,6.09055,19.0417,28.1908,0.632446,2.92383,-1,-11,56.9123,18.9251,-9.92126,52.7486,21.368,1.6355,-0.482849,1,-13,28.0709,20.3773,-9.81454,16.6254,22.6177,0.681152,-0.448853,1,13,14.0241,-10.1601,1.63607,9.52678,10.2909,0.827881,2.98193,-1,55.0096,30.2782,89.199
283884,638832191,569,11,38.9046,9.32763,-9.56757,36.538,13.362,1.73096,-0.798096,-1,-11,17.7952,8.0521,4.92516,15.0856,9.43893,1.24805,0.54895,1,13,580.973,135.734,-136.266,548.213,192.334,1.77002,-0.787354,-1,-13,55.907,25.2323,8.52977,49.1544,26.6351,1.37231,0.325989,1,80.8805,15.0421,102.627
283884,644454046,572,11,80.6379,30.0019,-52.7854,-53.0666,60.7158,-0.789429,-1.05396,-1,-11,26.5467,14.1756,22.3644,-1.90098,26.4785,-0.0717316,1.00586,1,-13,137.648,-65.3573,41.7401,-113.724,77.5488,-1.17603,2.57324,1,13,30.116,26.094,-5.29399,-14.0727,26.6256,-0.506592,-0.200165,-1,94.5666,74.7664,205.264
283884,885768974,712,11,91.4881,51.3236,-1.50973,-75.7212,51.3458,-1.18066,-0.0294075,-1,-11,20.681,-11.3325,-4.21323,16.7787,12.0903,1.13086,-2.78564,1,-13,118.265,-27.658,44.2049,-106.148,52.1444,-1.45947,2.12988,1,13,42.484,-18.7969,-34.8101,-15.4859,39.5609,-0.38208,-2.06592,-1,93.8025,86.4619,204.502
284014,248761085,142,11,72.3267,6.83994,-49.4505,52.3356,49.9213,0.915161,-1.43335,-1,-11,62.8992,-36.3793,31.9833,40.1239,48.4394,0.754639,2.42041,1,-13,52.8435,39.8202,-23.2481,25.8127,46.1099,0.534058,-0.528442,1,13,46.5248,0.933832,39.4328,-24.6725,39.4438,-0.590576,1.54712,-1,92.5181,89.1623,214.816
281693,2148003263,1129,13,79.85,39.9733,-31.5767,61.4903,50.9407,1.02051,-0.668579,-1,-13,28.0639,14.7853,-9.94598,21.6805,17.8193,1.02661,-0.592163,1,-13,17.296,-8.62703,12.7672,-7.85587,15.4087,-0.48999,2.16504,1,13,15.9242,-7.07536,11.9208,-7.83603,13.8624,-0.538818,2.10645,-1,72.2794,40.9871,116.433
281727,235840884,140,-13,57.397,11.3444,41.7803,-37.6845,43.293,-0.786743,1.30566,1,13,17.4011,17.2326,1.04664,-2.17482,17.2643,-0.125641,0.0606613,-1,13,29.2602,11.9917,6.92474,25.7759,13.8475,1.37988,0.523682,-1,-13,10.7318,4.62154,2.63875,9.31873,5.32181,1.32642,0.518799,1,66.7152,15.7873,91.4723
281727,1311225441,783,13,118.397,-18.4493,-86.0576,79.1938,88.013,0.808716,-1.78198,-1,-13,261.81,-7.3624,73.847,-251.072,74.2131,-1.93311,1.67017,1,13,37.7156,31.1367,6.56676,-20.2446,31.8216,-0.599609,0.207855,-1,-13,32.2347,24.154,12.9381,16.978,27.4009,0.585571,0.49176,1,89.7887,95.2451,413.575
281727,1582244928,933,-13,120.267,-87.6912,82.253,-2.99157,120.23,-0.0248795,2.38818,1,13,45.8767,-28.9046,-33.1694,12.9991,43.9964,0.291321,-2.2876,-1,-13,76.0919,5.83831,36.0867,66.7355,36.5559,1.36279,1.4104,1,13,22.9714,15.912,11.2485,12.1637,19.4864,0.589478,0.615356,-1,89.3205,80.8608,210.091
282092,2087029187,1269,13,69.2618,-24.348,9.52889,64.1371,26.1462,1.62964,2.76855,-1,-13,30.0965,17.3831,4.4262,24.1666,17.9377,1.10693,0.249329,1,-13,32.9996,-11.3891,5.22556,30.5278,12.5306,1.62329,2.71143,1,13,12.1812,7.5326,-7.64006,-5.76715,10.729,-0.514526,-0.79248,-1,42.7935,37.5168,88.6438
283408,1527944637,908,13,87.9932,-62.0942,58.4718,21.637,85.2914,0.251038,2.38623,-1,-13,84.0084,-19.2422,63.3971,-51.6521,66.253,-0.716675,1.86548,1,13,35.7505,29.1717,-16.0107,-13.0674,33.2766,-0.38324,-0.501953,-1,-13,9.38788,5.77546,-6.25906,-3.94833,8.51656,-0.448425,-0.825562,1,88.3714,57.2033,181.29
283408,1733489147,1023,-13,219.183,-82.9075,8.85785,202.704,83.3793,1.62134,3.03516,1,-13,161.322,63.9258,-41.168,142.279,76.0349,1.38452,-0.572144,1,13,73.22,-4.49496,32.3206,65.5464,32.6316,1.44751,1.70898,-1,13,67.1048,22.6252,0.357001,63.1744,22.6281,1.75049,0.0157776,-1,90.5981,86.8924,216.487
283408,2089520476,1217,11,144.646,54.5306,73.9902,-111.689,91.9138,-1.02563,0.935669,-1,-11,21.3631,16.026,-9.24393,10.6817,18.5009,0.549316,-0.523193,1,-13,95.9708,-42.8709,-81.8618,25.9059,92.4081,0.276794,-2.05322,1,13,33.5287,-26.8855,17.0965,-10.4423,31.861,-0.322144,2.5752,-1,90.4784,86.432,282.855
283682,695528316,372,11,53.0297,-7.61335,37.2394,36.9785,38.0097,0.862061,1.77246,-1,-11,21.1419,-5.18033,-8.76696,18.528,10.1831,1.35986,-2.10449,1,-13,65.7659,10.3753,-63.4422,13.8776,64.2849,0.214233,-1.40869,1,13,35.4377,1.0584,34.9559,5.7255,34.9719,0.162994,1.54053,-1,94.4229,38.0276,158.471
283877,1296629092,687,11,49.1899,25.0081,27.4363,32.2722,37.1235,0.785889,0.831665,-1,-11,21.8736,-3.73652,9.78566,-19.2024,10.4748,-1.36646,1.93555,1,13,27.0283,0.748574,23.2236,-13.8066,23.2357,-0.563843,1.53857,-1,-13,28.1551,-14.2397,16.4539,-17.8661,21.76,-0.749023,2.28418,1,55.1475,16.9036,98.0722
281727,696245529,444,13,85.5829,46.037,-5.12303,-71.9637,46.3212,-1.22412,-0.110825,-1,-13,42.0034,-22.7271,6.92807,-34.6375,23.7596,-1.17114,2.8457,1,13,12.8003,-10.7171,4.12805,-5.65144,11.4847,-0.474121,2.77393,-1,-13,7.3332,-0.596195,-6.02471,-4.13667,6.05413,-0.638916,-1.66943,1,66.0896,13.3402,90.1707
281975,272377349,161,11,22.0648,-21.0186,-5.06167,-4.41094,21.6195,-0.202637,-2.90527,-1,-11,16.2946,10.9294,5.03094,-10.9887,12.0317,-0.818726,0.431396,1,13,63.7487,-26.6214,-39.5219,-42.3462,47.6517,-0.800415,-2.16357,-1,-13,43.165,35.9142,20.326,-12.6583,41.2671,-0.302124,0.515015,1,89.164,33.6527,125.608
281976,1246329507,709,13,120,118.79,-8.94565,14.457,119.126,0.121063,-0.0751648,-1,13,212.591,-83.4475,63.5518,-184.913,104.892,-1.33228,2.49072,-1,-13,115.911,-20.0519,-25.6982,-111.233,32.5957,-1.94141,-2.2334,1,-13,30.0803,-3.25789,-29.4674,5.08673,29.6469,0.170746,-1.68091,1,89.8119,85.5513,390.368
281976,1547424340,871,11,70.6664,-18.1459,62.9228,26.5553,65.4871,0.395142,1.85156,-1,-11,45.9259,5.73116,-8.90183,-44.6889,10.5872,-2.14697,-0.998779,1,13,428.355,29.3887,-78.6936,-420.038,84.0022,-2.3125,-1.21338,-1,-13,23.4345,-13.3478,9.4235,-16.7987,16.3391,-0.901123,2.52686,1,90.7309,100.958,340.315
281976,1778638971,1007,13,93.1555,67.8567,7.69792,63.3573,68.292,0.829346,0.112961,-1,-13,54.1109,-42.6209,27.543,18.7838,50.746,0.362183,2.56787,1,-13,27.3136,-26.4808,-5.26544,4.13075,26.9992,0.152405,-2.94531,1,13,52.1699,11.9832,6.43482,-50.3655,13.6016,-2.02002,0.492798,-1,90.776,90.5818,220.647
283820,2298365539,1303,-13,105.42,19.8271,-93.378,-44.7314,95.4597,-0.452942,-1.36157,1,13,115.877,-26.3067,65.6059,-91.8227,70.6836,-1.07788,1.95215,-1,-13,116.075,39.4534,7.64647,-108.896,40.1876,-1.72241,0.191437,1,13,22.6296,-18.644,7.3386,10.5181,20.0363,0.503418,2.7666,-1,89.3039,88.4425,272.103
283865,1186362046,676,13,95.0056,19.178,92.203,12.5243,94.1764,0.132599,1.36572,-1,-13,37.0187,31.6639,-17.8186,7.08958,36.3333,0.193909,-0.512573,1,-13,42.1499,10.189,9.82503,39.7021,14.1544,1.75488,0.767212,1,13,7.85344,6.46936,0.726311,4.39149,6.51,0.631714,0.111801,-1,94.4868,12.9328,131.549
283934,2254161118,1280,11,210.013,118.496,10.8097,-173.054,118.988,-1.16919,0.0909729,-1,-11,52.56,10.6483,-40.0667,-32.3083,41.4575,-0.716431,-1.31104,1,13,217.521,-115.418,68.4261,-171.208,134.177,-1.06372,2.60645,-1,-13,64.5691,-36.5953,-27.1708,-45.7351,45.5792,-0.883789,-2.50293,1,87.7544,96.1099,343.003
281707,484803126,377,-11,55.994,-10.2526,-26.4432,-48.2802,28.3612,-1.302,-1.94067,1,11,31.3979,16.8355,2.12903,-26.4171,16.9695,-1.22583,0.125793,-1,13,73.2604,-64.4212,14.6842,-31.6441,66.0736,-0.46228,2.91748,-1,-13,41.5009,-6.97752,-19.8425,-35.7757,21.0336,-1.30127,-1.90894,1,59.1636,37.7248,124.896
281707,955006381,633,13,191.837,37.1252,-17.2129,-187.421,40.9215,-2.22656,-0.434143,-1,-13,54.9781,-31.8059,9.69565,-43.7831,33.2509,-1.08862,2.8457,1,13,87.0437,4.09087,19.1057,-84.8224,19.5387,-2.17432,1.35986,-1,-13,20.6702,-10.4051,-13.5794,-11.6008,17.1075,-0.634644,-2.22461,1,85.891,47.2699,135.447
282037,1462230863,818,-11,156.144,72.3656,41.4357,132.013,83.3888,1.23999,0.52002,1,11,220.137,0.0614024,63.1642,210.88,63.1642,1.92041,1.56982,-1,13,42.7121,19.2912,-20.3962,-32.1893,28.0741,-0.981323,-0.813232,-1,-13,18.3201,-2.33644,-17.3587,5.3693,17.5152,0.301941,-1.70459,1,88.4595,35.9543,280.862
282037,1472273380,823,-11,147.697,-70.5699,-32.923,125.5,77.8719,1.25513,-2.70508,1,11,50.8906,-25.0679,38.7483,21.4482,46.1501,0.449463,2.14502,-1,-13,125.591,107.205,-45.6142,-46.8985,116.506,-0.392395,-0.402283,1,13,20.6714,-3.677,18.6097,8.21322,18.9695,0.420471,1.76587,-1,91.9173,93.073,326.634
282037,1692647482,944,13,125.804,-58.5181,-6.10763,-111.197,58.836,-1.39331,-3.0376,-1,-13,171.29,22.0193,-42.2473,-164.531,47.6412,-1.95288,-1.09033,1,-13,42.9297,12.1104,36.1519,-19.7312,38.1264,-0.496826,1.24756,1,13,15.0433,-1.58449,14.2997,4.39294,14.3872,0.300781,1.68115,-1,90.9521,88.7531,201.676
283270,3241584481,1909,13,113.24,-19.0838,43.7426,-102.692,47.7242,-1.50952,1.98218,-1,-13,95.2834,13.0999,-38.054,-86.3667,40.2456,-1.50708,-1.23926,1,-13,7.99388,6.41319,-1.81218,-4.41338,6.6643,-0.62146,-0.275391,1,13,9.83935,3.88153,-4.95213,7.56384,6.29205,1.01733,-0.906006,-1,87.5819,12.5045,129.057
283270,1435709677,886,11,809.522,-183.78,34.402,-787.634,186.972,-2.14502,2.95654,-1,-11,47.0604,11.3694,6.68809,-45.174,13.1907,-1.94482,0.531738,1,13,216.223,69.8192,47.1032,-199.145,84.2225,-1.5957,0.593506,-1,-13,157.404,19.4136,-27.9663,-153.679,34.0441,-2.2124,-0.963989,1,93.5441,82.3639,311.684
283270,1786057885,1081,-11,122.111,22.8163,-112.587,-41.4094,114.876,-0.353088,-1.37085,1,11,33.5959,31.9037,8.49157,-6.22346,33.0144,-0.187408,0.260132,-1,13,120.911,-36.793,112.935,22.6154,118.777,0.18927,1.88574,-1,-13,23.8313,-4.90531,-11.449,20.3169,12.4555,1.26538,-1.97559,1,90.2535,84.0774,300.119
283270,2092052285,1240,-11,571.665,92.332,-42.7614,-562.537,101.753,-2.41113,-0.433716,1,11,25.8646,-9.75746,2.77767,-23.7918,10.1451,-1.58813,2.86426,-1,-13,168.104,-57.227,65.8003,-143.716,87.2044,-1.27417,2.28662,1,13,71.0403,-15.1349,-30.4756,-62.3609,34.0268,-1.36621,-2.03174,-1,90.7642,69.5958,268.311
283934,199809504,118,-11,184.349,7.2516,-68.5037,-170.994,68.8864,-1.64063,-1.46533,1,11,32.7933,31.2892,-2.87361,-9.38762,31.4209,-0.294495,-0.0915833,-1,-13,63.5948,-40.538,35.0127,34.2793,53.5651,0.602783,2.4292,1,13,31.5721,17.6229,-9.45218,-24.431,19.9977,-1.02979,-0.49231,-1,89.6261,88.2117,257.122
283934,913580454,543,11,115.294,-29.7588,-52.3268,98.3314,60.197,1.2666,-2.08789,-1,-11,40.3397,36.4743,1.05009,17.1994,36.4894,0.455444,0.0287819,1,13,106.846,-38.4536,43.2243,-89.8277,57.8534,-1.22363,2.29785,-1,-13,30.462,28.6522,10.2524,-1.36563,30.4312,-0.0448608,0.343628,1,90.5547,87.0713,291.904
281727,2395128562,1433,13,86.6771,-13.5363,-40.3093,75.5303,42.5214,1.33887,-1.89478,-1,13,98.5879,12.8065,-20.7719,95.5201,24.4025,2.07373,-1.01831,-1,-13,16.6974,-6.02332,14.617,5.37167,15.8094,0.333557,1.96167,1,-13,14.8923,-2.36678,-6.98572,12.9371,7.37577,1.32788,-1.89746,1,55.6639,15.3405,90.7138
281727,2472854922,1486,11,22.4634,-2.10728,-19.3631,-11.1907,19.4775,-0.546875,-1.6792,-1,-11,42.8092,5.50429,8.4924,41.5957,10.1202,2.12109,0.995728,1,-13,37.207,14.1801,-32.0541,12.4824,35.0506,0.348999,-1.1543,1,13,92.7256,7.34003,18.8906,90.4837,20.2665,2.20166,1.2002,-1,75.1271,56.6244,138.27
281976,2995111456,1682,13,212.798,-13.5561,-76.866,197.967,78.0522,1.66064,-1.74536,-1,-13,74.3905,6.32135,44.1132,59.5651,44.5638,1.10059,1.42847,1,-13,92.5045,24.4286,16.0716,87.7611,29.2413,1.81885,0.581909,1,13,27.3785,-11.4462,-23.8317,-7.11381,26.438,-0.26593,-2.01855,-1,88.0627,84.6652,222.863
282092,387613933,311,-13,62.7548,-54.0368,-30.1741,10.3776,61.8907,0.166901,-2.63232,1,13,70.2672,46.906,32.1641,41.2645,56.8745,0.673462,0.601074,-1,13,79.5683,-26.163,40.7019,63.1661,48.3854,1.08179,2.14209,-1,-13,17.5495,0.981791,17.4674,-1.37863,17.495,-0.0787201,1.51465,1,91.1281,36.9372,188.241
282092,1201848438,789,11,178.723,-40.4288,29.5602,171.562,50.0829,1.94507,2.51025,-1,-11,82.0642,31.2709,-24.259,71.89,39.5774,1.3584,-0.65979,1,-13,93.7332,-8.73455,26.3941,89.5152,27.8018,1.88574,1.89038,1,13,27.8629,8.11914,-25.1303,-8.8814,26.4093,-0.330261,-1.2583,-1,91.0047,92.8924,202.6
282092,1205127016,791,11,59.8667,8.77597,-58.9846,5.2745,59.6339,0.0883331,-1.4231,-1,-11,37.7191,2.18668,36.5169,9.19048,36.5823,0.248657,1.51099,1,13,71.0123,16.7719,48.5284,-49.0553,51.345,-0.849487,1.23804,-1,-13,41.7791,-28.7122,-27.0637,-13.735,39.4567,-0.341431,-2.38574,1,90.421,93.2135,204.747
282092,2835713476,1745,-13,299.987,155.526,-88.2727,240.857,178.831,1.10669,-0.516235,1,-13,348.605,-148.732,72.778,306.77,165.583,1.37573,2.68652,1,13,87.4726,-34.3687,59.0161,54.6566,68.2943,0.73291,2.09814,-1,13,145.422,18.8337,-23.5923,142.254,30.1878,2.25439,-0.897095,-1,92.9478,93.2762,471.392
