Run,Event,Lumi,PID1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,PID2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,PID3,E3,px3,py3,pz3,pt3,eta3,phi3,Q3,PID4,E4,px4,py4,pz4,pt4,eta4,phi4,Q4,mZ1,mZ2,mH
278874,187933819,92,-11,76.359,-1.91604,-49.6411,57.9895,49.6781,0.994873,-1.60938,1,11,23.8703,23.5729,-0.574635,-3.71175,23.5799,-0.156769,-0.0243721,-1,-13,63.2125,-51.4052,36.7829,0.571357,63.2098,0.00903893,2.52051,1,13,35.9687,14.9359,-23.7558,22.5014,28.061,0.734131,-1.00952,-1,88.345,64.1029,179.385
278962,179200645,159,11,63.7054,-13.517,-0.178092,62.2547,13.5181,2.23193,-3.12842,-1,-11,47.8976,8.14426,6.97206,46.6823,10.7209,2.17725,0.708008,1,13,182.064,29.7568,27.1036,177.559,40.2501,2.18994,0.73877,-1,-13,112.796,-6.7819,-27.7432,109.121,28.5601,2.05029,-1.81055,1,65.0315,22.6482,91.3901
279071,92907807,121,-11,88.9063,75.4372,40.794,23.4395,85.7608,0.27002,0.495728,1,11,40.5134,-24.6056,31.6615,5.78353,40.0984,0.143738,2.23145,-1,-13,161.156,-20.7924,-81.6775,137.36,84.2825,1.26465,-1.82007,1,13,49.0031,-25.3177,19.8341,36.9718,32.1617,0.983276,2.47705,-1,89.7876,88.4568,271.559
279116,682944364,382,-11,91.483,-33.6537,-30.3531,79.4686,45.3198,1.32764,-2.40771,1,11,117.231,34.183,-4.81764,112.033,34.5208,1.89331,-0.140015,-1,-13,69.5075,-49.3177,41.268,26.3817,64.3062,0.399536,2.44482,1,13,70.2223,-19.2931,28.6726,-61.1295,34.5592,-1.33521,2.16309,-1,93.3696,75.1755,301.657
279116,698462557,391,-13,106.295,31.6673,-85.6876,-54.3459,91.3519,-0.564453,-1.2168,1,-13,65.7907,-23.8197,55.7454,-25.5632,60.6212,-0.410095,1.97461,1,13,32.9348,13.6944,18.715,23.386,23.1902,0.887329,0.939087,-1,13,18.9141,-8.05492,15.3991,-7.46434,17.3786,-0.417297,2.05273,-1,79.7423,63.9931,214.133
279479,42938076,93,11,58.6191,28.195,-49.1028,15.1712,56.6219,0.264832,-1.04956,-1,-11,61.7136,35.3698,39.1867,31.9679,52.7884,0.573608,0.836548,1,13,88.1441,33.8948,-38.6102,71.6224,51.3771,1.13452,-0.850342,-1,-13,123.067,-8.72965,31.0962,118.754,32.2983,2.01318,1.84448,1,90.1058,87.6217,212.912
279667,812208114,507,11,92.0813,40.7572,82.3732,5.69861,91.9048,0.0619659,1.11133,-1,-11,62.0697,-44.6107,41.8441,-10.5644,61.1641,-0.171875,2.38818,1,13,119.762,-12.5463,-117.687,-18.3086,118.354,-0.154083,-1.677,-1,-13,28.1119,13.5531,0.525132,24.6232,13.5633,1.35791,0.0387268,1,91.0718,89.9933,301.925
279685,124331542,68,13,148.428,65.7291,-43.3353,-125.827,78.7291,-1.24805,-0.582886,-1,13,94.9626,54.1085,-50.9031,-59.1525,74.289,-0.729736,-0.754883,-1,-13,40.0888,-33.8642,-7.28537,-20.1801,34.639,-0.553833,-2.92969,1,-13,155.427,-17.0446,-25.2511,-152.412,30.4653,-2.31299,-2.16455,1,90.2744,88.5231,209.661
279716,199571182,104,11,102.817,-10.6817,90.3493,47.8974,90.9785,0.504761,1.68848,-1,-11,18.5696,-6.33548,-5.10967,16.6908,8.13923,1.46606,-2.46289,1,-13,133.36,41.0103,-61.4173,111.044,73.8507,1.19678,-0.982056,1,13,66.4586,-33.6225,-0.492252,57.3238,33.6261,1.30322,-3.12695,-1,87.7047,54.8416,219.697
279841,1027130960,622,-11,64.7142,-2.54077,21.8103,60.8752,21.9578,1.7439,1.68677,1,11,25.6263,-1.16932,-9.0901,-23.9314,9.165,-1.68774,-1.69873,-1,-13,105.28,50.6305,11.9043,91.5356,52.0112,1.33081,0.230927,1,13,114.866,-34.0079,-17.5772,108.299,38.2818,1.76294,-2.66455,-1,90.6753,81.3695,200.304
279993,44147641,88,-13,63.8204,-44.6453,-44.7102,8.99051,63.1839,0.141815,-2.35547,1,13,16.4258,2.20043,15.5447,-4.82878,15.6997,-0.302917,1.43018,-1,13,14.6299,7.52766,10.7681,6.43482,13.1384,0.472046,0.960693,-1,-13,15.41,-1.03609,5.89169,14.2011,5.9821,1.59937,1.74487,1,61.3999,12.5247,100.494
280017,865880838,498,11,312.476,-5.73381,-75.8568,303.074,76.0732,2.09082,-1.64624,-1,-11,79.8892,40.9298,3.61482,68.5125,41.0891,1.28418,0.088089,1,13,84.8316,-60.3103,26.4688,-53.4646,65.863,-0.741821,2.72803,-1,-13,74.2516,30.9333,51.1746,-44.0179,59.7972,-0.682007,1.0271,1,94.4093,97.0355,478.434
280018,2012803045,1178,-11,563.55,101.49,19.7277,-553.984,103.39,-2.38037,0.191986,1,11,70.8265,36.325,12.993,-59.3975,38.5788,-1.21655,0.343506,-1,13,278.186,-117.899,-19.1033,-251.242,119.436,-1.48901,-2.98096,-1,-13,56.4845,18.6355,-3.4421,-53.2105,18.9508,-1.75586,-0.182648,1,94.6135,78.3068,308.289
278820,862916703,478,11,112.05,-10.3882,52.6431,-98.3668,53.6583,-1.36646,1.76562,-1,-11,59.3522,20.3139,-32.6447,-45.2144,38.4491,-1.00049,-1.01416,1,13,142.145,46.601,-8.45611,-134.022,47.362,-1.76318,-0.179504,-1,-13,101.311,-33.9094,-16.3063,-94.0644,37.6263,-1.64722,-2.69336,1,90.9106,80.4537,182.854
278820,1336210422,729,-11,79.6228,-7.20493,-13.2037,78.1892,15.0416,2.35059,-2.07031,1,11,7.54983,5.88826,-4.72067,0.208864,7.54694,0.0276718,-0.675781,-1,-13,121.371,23.7775,-64.4355,100.068,68.6826,1.17065,-1.21729,1,13,130.321,-14.5082,-19.3222,128.061,24.1627,2.36963,-2.21484,-1,64.8424,33.6126,102.312
278820,2276764059,1233,-11,58.3447,-57.1211,-8.08551,8.71242,57.6905,0.150452,-3.00098,1,11,51.1773,26.4318,-41.5657,13.8841,49.258,0.278259,-1.00439,-1,13,116.516,53.3913,41.4924,-94.8882,67.6184,-1.13989,0.660645,-1,-13,23.103,-15.0846,13.6319,-10.9711,20.3316,-0.516357,2.40674,1,89.8743,61.4918,234.629
278975,562393987,343,-11,69.3073,43.0977,-28.031,-46.4797,51.4115,-0.81189,-0.57666,1,11,24.3729,-21.7139,6.00975,-9.29657,22.5302,-0.401733,2.87158,-1,13,79.7085,-42.2295,55.6737,-38.3477,69.8776,-0.524414,2.21973,-1,-13,30.742,8.28269,-28.8277,-6.7393,29.994,-0.222839,-1.29102,1,91.068,68.7226,176.96
279588,336762156,253,-13,49.6986,37.6419,8.91709,31.2012,38.6836,0.737793,0.232605,1,13,26.4381,-19.3109,-5.27368,17.2696,20.0181,0.780884,-2.875,-1,-13,21.0188,-14.9823,-11.4218,9.31936,18.8395,0.47644,-2.49023,1,13,29.0873,4.52601,-4.13156,28.4342,6.12817,2.23926,-0.739868,-1,55.6604,27.0932,91.0974
279654,464936132,246,13,127.684,16.7515,-67.4575,107.108,69.5063,1.21729,-1.32739,-1,-13,142.933,-54.7207,40.6284,125.638,68.1544,1.37134,2.50293,1,13,59.2072,36.1155,4.50508,46.6996,36.3954,1.06812,0.1241,-1,-13,27.565,-13.9973,21.5668,9.93812,25.7109,0.377502,2.14648,1,91.0439,93.6876,209.124
279654,2207004310,1159,-11,15.0819,-7.70544,-4.29284,-12.2336,8.82056,-1.13037,-2.6333,1,11,24.452,0.90077,-9.35979,22.5717,9.40303,1.60962,-1.47485,-1,-13,31.3529,8.60073,27.993,-11.1988,29.2845,-0.373657,1.27271,1,13,53.6501,3.02048,-23.8504,47.9621,24.0409,1.44141,-1.44482,-1,75.6423,34.9765,114.792
279694,3331343655,1857,-11,313.134,76.1154,159.979,-258.198,177.163,-1.1709,1.12671,1,11,14.0507,-3.80811,-5.93067,-12.1551,7.04802,-1.31323,-2.1416,-1,13,310.855,-8.29701,-123.386,-285.198,123.665,-1.57275,-1.63794,-1,-13,150.61,-65.4151,-48.6678,-126.632,81.5334,-1.22388,-2.50195,1,91.1594,70.7101,395.309
279694,2046117789,1105,-11,12.8304,6.81385,-10.3131,-3.43941,12.3608,-0.27478,-0.986938,1,11,29.8131,-1.00389,10.9339,27.7176,10.9799,1.65625,1.66235,-1,13,53.8187,-15.1184,-28.8685,42.8309,32.5876,1.08716,-2.05322,-1,-13,36.9688,6.87989,28.8153,-22.1139,29.6252,-0.690308,1.33643,1,88.0073,34.5673,125.591
279694,2781922754,1509,-11,100.878,-46.5761,-31.8037,83.6399,56.3987,1.1853,-2.54248,1,11,27.6407,-3.27755,27.0983,4.35319,27.2958,0.158813,1.69116,-1,13,157.829,43.158,36.9189,147.256,56.7945,1.68115,0.707642,-1,-13,215.306,20.8364,-51.5274,208.008,55.5809,2.03027,-1.18652,1,93.318,79.1634,233.681
279887,291694769,242,-11,98.6443,12.2797,-52.6826,-82.4891,54.0948,-1.2085,-1.3418,1,11,30.0239,23.0729,18.637,4.66237,29.6597,0.156555,0.679443,-1,13,86.0713,-34.2954,64.1849,45.9608,72.7727,0.595703,2.06152,-1,-13,29.2784,11.0722,-25.7042,8.59742,27.9875,0.302551,-1.16406,1,91.1531,89.9422,242.562
279931,1345160430,803,11,27.4544,16.1117,7.89253,20.7814,17.941,0.989014,0.455505,-1,-11,12.7164,0.391288,12.6176,-1.53316,12.6236,-0.121155,1.53979,1,13,73.7207,-15.1288,-27.9843,66.5035,31.812,1.4834,-2.06641,-1,-13,15.9915,4.0282,11.3846,10.4825,12.0762,0.784912,1.23071,1,41.5048,23.4561,86.9717
280018,611187987,357,11,16.999,-14.0491,-8.163,4.99547,16.2484,0.302795,-2.61523,-1,-11,11.3158,8.12517,2.47857,-7.47563,8.4948,-0.793945,0.296082,1,-13,43.7933,30.8879,8.29392,-29.9165,31.982,-0.834961,0.262329,1,13,41.1796,-10.7325,-12.6489,37.6904,16.5886,1.55908,-2.27441,-1,82.0656,26.9846,111.816
280242,549503303,304,-11,93.6605,-21.3461,13.1388,90.2441,25.0656,1.99292,2.58984,1,11,18.7108,8.76859,2.94991,-16.2636,9.25149,-1.32983,0.324524,-1,-13,68.0162,-39.6091,-17.6378,52.4044,43.3586,1.02148,-2.72266,1,13,166.324,27.0242,24.3145,162.303,36.3525,2.20166,0.732666,-1,92.8076,82.0802,188.989
280242,775353547,427,11,103.662,-3.55588,-43.3779,-94.0821,43.5234,-1.51367,-1.65259,-1,-11,39.1274,-9.84317,34.1949,-16.2719,35.5834,-0.442688,1.85107,1,-13,50.2889,-12.5339,-38.7936,-29.4436,40.7681,-0.670776,-1.8833,1,13,22.8863,-6.4343,18.6757,-11.558,19.753,-0.55603,1.90259,-1,89.145,53.9347,147.736
280385,780973418,421,13,135.413,25.7812,-57.2927,119.957,62.8261,1.40234,-1.14795,-1,-13,46.9484,28.5038,6.66239,36.7053,29.2721,1.05005,0.229614,1,13,21.2671,-2.18729,-18.5008,10.2574,18.6297,0.526001,-1.68848,-1,-13,7.86142,2.52494,5.78765,4.68173,6.31444,0.686279,1.15942,1,56.5903,21.5303,91.0225
280385,1968414468,1050,11,82.6785,47.54,37.866,-56.0522,60.7774,-0.825317,0.672607,-1,-11,31.1118,-22.5854,-20.7535,-5.20952,30.6726,-0.169037,-2.39844,1,-13,73.0902,-27.6246,-46.6986,-48.9723,54.2575,-0.810791,-2.10498,1,13,24.7821,8.64536,22.9612,-3.49033,24.5349,-0.141785,1.21069,-1,90.9927,76.8309,178.293
280385,3535638715,1972,-13,84.5929,-28.2258,43.8639,-66.5973,52.1607,-1.06421,2.14258,1,13,64.526,25.3653,-28.6463,-51.9575,38.2624,-1.11328,-0.846069,-1,13,53.9019,9.89406,-34.5632,40.1609,35.9515,0.961792,-1.29199,-1,-13,33.92,-17.1337,26.5125,-12.4126,31.5671,-0.383728,2.14453,1,89.1147,82.6165,218.499
280385,3004645493,1628,-13,149.544,40.4183,-14.3459,143.261,42.8887,1.9209,-0.341064,1,13,101.519,-19.5006,-34.8413,93.3378,39.9273,1.58521,-2.08105,-1,-13,92.4765,21.5114,-23.7044,86.7598,32.01,1.72266,-0.833862,1,13,14.6653,7.51941,1.44401,12.5073,7.65681,1.2666,0.189728,-1,64.7797,16.9441,88.9087
278923,171928012,131,13,42.187,30.3361,24.8669,15.527,39.2255,0.386169,0.686646,-1,-13,17.039,-11.9448,-9.58564,7.46676,15.3154,0.470032,-2.46533,1,-13,19.6854,-9.7789,-4.64966,-16.4395,10.828,-1.20483,-2.69775,1,13,11.6476,-4.99906,-3.91237,-9.76513,6.34801,-1.21582,-2.47754,-1,54.7359,18.664,90.1798
278923,455532479,288,-13,25.1092,23.8728,-4.06902,6.63264,24.2171,0.270569,-0.168823,1,13,54.5152,-21.1621,-3.70523,50.1032,21.484,1.58301,-2.96826,-1,13,20.2687,-10.5058,12.961,-11.5086,16.6841,-0.644287,2.25195,-1,-13,13.7699,-7.07871,1.88865,11.6587,7.32633,1.24438,2.88086,1,55.2567,25.0774,97.0153
278963,53909758,31,-13,75.9182,-23.6547,53.968,47.8693,58.9244,0.74231,1.98389,1,-13,88.0111,51.1565,-24.9321,-67.1367,56.9087,-1.00293,-0.453491,1,13,57.4948,-2.24541,-35.0535,45.5177,35.1253,1.07593,-1.63477,-1,13,43.1887,-25.388,20.7432,-28.1144,32.7846,-0.776978,2.45654,-1,89.7181,86.3657,264.196
278969,715081231,457,13,128.741,-29.4475,-18.766,-123.915,34.9187,-1.979,-2.57422,-1,-13,153.903,-3.34137,-29.3051,-151.05,29.495,-2.33594,-1.68433,1,13,30.0075,1.46314,26.0313,-14.8551,26.0724,-0.542725,1.51465,-1,-13,20.8702,2.88772,17.8215,10.4695,18.0539,0.551514,1.41016,1,93.8472,79.2734,179.926
279071,310137488,236,-13,91.6259,-9.78425,44.2151,79.6529,45.2847,1.33032,1.78857,1,13,152.899,38.1556,-22.7409,146.305,44.4184,1.90747,-0.537476,-1,-13,38.6242,-31.5858,10.1195,19.7927,33.1673,0.56604,2.83154,1,13,28.5063,9.95821,-26.7047,0.536905,28.501,0.018837,-1.21387,-1,94.2884,87.7194,190.794
279116,499346939,281,-11,11.4991,-10.061,2.12339,5.14752,10.2826,0.48175,2.93359,1,11,11.1487,3.61837,8.67266,5.99882,9.39721,0.60144,1.17554,-1,13,47.3158,-36.8702,18.5349,23.1477,41.2668,0.535034,2.67578,-1,-13,111.992,33.6493,-7.25127,106.571,34.4217,1.84839,-0.21225,1,91.7299,15.1862,112.623
279116,522382979,294,-13,67.3703,-14.575,-28.3338,-59.3591,31.8628,-1.38062,-2.0459,1,13,36.1462,28.8165,10.4205,-19.1718,30.6428,-0.590698,0.346985,-1,13,12.5137,9.8288,7.37242,2.37144,12.2865,0.191833,0.643555,-1,-13,8.25639,3.95673,-3.65641,-6.25554,5.38749,-0.990845,-0.745972,1,63.4417,14.5761,87.5662
279116,529053054,297,11,122.605,37.0108,-16.2732,-115.747,40.4303,-1.77417,-0.414246,-1,-11,40.1181,-10.7213,-1.25678,-38.6386,10.7947,-1.9873,-3.0249,1,13,70.8996,-26.3402,18.9256,-63.0456,32.4343,-1.41821,2.51855,-1,-13,48.0149,13.1798,-6.90317,-45.6515,14.8782,-1.83984,-0.482483,1,44.809,40.5645,99.5214
279116,586614810,328,11,17.5353,8.93894,-15.0693,0.704659,17.5211,0.0402069,-1.0354,-1,-11,19.9083,-6.97249,9.22964,16.2031,11.5673,1.13843,2.21777,1,-13,81.0131,-24.4316,42.2844,64.6394,48.8351,1.09277,2.09473,1,13,22.0286,10.8388,-2.14875,-19.0565,11.0497,-1.31323,-0.195709,-1,82.1228,32.8357,120.498
279654,68513802,36,11,48.0574,28.0788,-38.6791,-5.0027,47.7963,-0.104477,-0.942871,-1,-11,64.8991,-1.69931,38.8561,-51.954,38.8932,-1.1001,1.6145,1,13,126.709,-8.20711,-32.3386,122.237,33.3638,2.00977,-1.81934,-1,-13,28.1037,-22.1478,17.2985,0.204948,28.1028,0.00729275,2.47852,1,88.4713,93.9107,259.182
279667,114130578,126,11,41.852,4.66216,19.2765,36.8547,19.8323,1.37842,1.3335,-1,-11,110.43,-24.1374,-13.0182,106.97,27.4242,2.07031,-2.64697,1,-13,204.625,-43.8902,-24.9884,198.294,50.5051,2.07666,-2.62402,1,13,111.19,37.5277,-8.50147,104.319,38.4786,1.7229,-0.222778,-1,83.6771,45.6688,135.638
279760,236233393,190,-13,47.7068,22.0227,12.685,-40.3735,25.4147,-1.24292,0.522583,1,13,20.6405,-10.1082,-17.6334,3.59309,20.3251,0.175873,-2.09131,-1,13,18.6141,-6.59924,15.6127,7.692,16.9501,0.439514,1.9707,-1,-13,6.72395,-3.05325,-5.87896,1.14708,6.62454,0.172302,-2.0498,1,56.1437,19.39,89.2649
279823,589565482,386,13,124.648,25.4865,12.4579,121.376,28.3683,2.16016,0.454651,-1,-13,81.2765,8.43934,-23.0955,77.4676,24.5891,1.86499,-1.22046,1,-13,104.602,-15.2833,17.0616,102.063,22.9058,2.19971,2.30127,1,13,77.1455,-11.0323,9.04986,75.8143,14.2692,2.37207,2.45459,-1,40.6767,37.3922,89.8485
279841,2088020035,1210,-11,110.623,34.5919,-66.0153,81.7492,74.5293,0.948242,-1.08813,1,11,69.9166,-35.5542,-60.1704,1.93822,69.8898,0.027729,-2.10449,-1,-13,141.672,35.519,76.7687,-113.649,84.5875,-1.10474,1.13745,1,13,85.6639,-39.4051,58.7477,-48.3139,70.7393,-0.638672,2.16162,-1,84.0839,98.3229,400.157
279841,2425862852,1387,-11,169.943,85.0471,-93.7636,-113.385,126.588,-0.805664,-0.834106,1,11,53.4157,-14.7021,-5.46599,-51.0608,15.6853,-1.89624,-2.78564,-1,-13,64.5507,-31.044,30.6071,-47.6052,43.595,-0.944946,2.36328,1,13,116.358,26.7158,-28.3915,-109.633,38.9848,-1.75732,-0.815796,-1,89.7327,89.3337,214.9
280363,60579267,38,13,79.6201,-53.204,55.8939,19.61,77.1673,0.251465,2.33154,-1,-13,43.9612,12.8613,-22.6154,35.436,26.0167,1.11572,-1.05371,1,13,23.1549,19.0259,-12.2888,4.81031,22.6495,0.210815,-0.573486,-1,-13,25.6187,12.8531,-8.86675,20.3097,15.6148,1.07886,-0.603882,1,97.5053,16.8528,151.859
280385,2956645303,1599,11,32.6519,14.0716,5.75135,-28.8974,15.2016,-1.39844,0.388,-1,-11,20.7078,6.32719,-8.85606,-17.6167,10.8841,-1.25879,-0.950439,1,-13,46.4744,-39.7348,23.9255,-2.92841,46.3819,-0.0630951,2.59961,1,13,69.5736,10.3567,-27.8355,-62.9158,29.6998,-1.49536,-1.2146,-1,90.8477,16.0606,126.272
280385,1360443489,728,-11,104.887,21.753,-79.2718,65.1459,82.2022,0.726807,-1.30298,1,11,37.1413,25.322,17.5689,-20.7269,30.82,-0.630005,0.606567,-1,-13,104.478,-96.682,39.4253,-3.72009,104.411,-0.0356216,2.75439,1,13,24.0171,5.84632,-20.8261,10.4358,21.6311,0.465454,-1.29712,-1,88.7062,110.343,258.447
280385,2966572683,1605,11,99.5928,-83.7529,-36.4163,39.7244,91.3274,0.422302,-2.73145,-1,-11,23.8275,7.74376,15.8449,-16.0226,17.6359,-0.815186,1.11621,1,-13,146.843,16.7535,99.542,106.647,100.942,0.920776,1.40405,1,13,78.4398,56.2678,5.52458,54.3709,56.5384,0.854004,0.0978699,-1,91.9482,92.0338,283.415
280385,3000323656,1625,11,118.375,48.2124,52.7382,-94.3765,71.4545,-1.09106,0.8302,-1,-11,25.3611,13.4634,5.70326,-20.7219,14.6215,-1.14795,0.400696,1,13,67.6788,-67.4903,1.11995,-4.92036,67.4996,-0.0728302,3.125,-1,-13,38.5185,-8.29446,-33.8234,-16.4575,34.8256,-0.456543,-1.81128,1,63.3089,13.8986,207.315
278969,1893799210,1105,13,73.1631,27.2128,-1.07539,-67.9053,27.2341,-1.64478,-0.0394974,-1,-13,25.8955,-24.7868,7.43709,-0.931119,25.8785,-0.0359726,2.8501,1,-13,16.9251,6.72782,-7.77795,-13.442,10.284,-1.08276,-0.857666,1,13,20.6433,-5.69565,3.76805,-19.4806,6.82925,-1.77075,2.55713,-1,70.9069,17.6164,91.0743
279841,2619225776,1494,-11,111.228,-5.75412,-53.7263,-97.2222,54.0335,-1.3501,-1.67749,1,11,174.186,-11.9458,30.2394,-171.125,32.5134,-2.36279,1.94702,-1,-13,117.161,-0.330546,56.3698,-102.708,56.3707,-1.36108,1.57666,1,13,196.464,38.0346,-23.0607,-191.362,44.4795,-2.16553,-0.545044,-1,92.6633,96.7042,205.031
279931,1826222506,1064,11,42.9509,-3.51832,40.6056,-13.5494,40.7578,-0.326599,1.65723,-1,-11,76.1234,8.20197,-20.9572,-72.7207,22.5051,-1.88916,-1.19775,1,13,24.6215,-15.1826,-10.8079,-16.0898,18.6366,-0.781372,-2.52295,-1,-13,15.2394,6.36663,-13.3645,3.61713,14.8035,0.241974,-1.12622,1,79.5499,27.7721,124.389
279931,1839019911,1072,11,55.7923,15.7375,45.3559,-28.4244,48.0087,-0.562012,1.23682,-1,-11,31.9318,-28.7533,3.02941,13.5539,28.9124,0.453125,3.03662,1,-13,165.803,-2.46486,-140.173,88.522,140.195,0.595581,-1.58838,1,13,23.3894,-7.94857,11.3522,18.8414,13.8583,1.11426,2.18164,-1,86.9696,70.4544,247.203
279975,1151595035,697,13,118.542,45.3993,-1.96306,109.486,45.4417,1.61304,-0.0432129,-1,-13,94.5867,-42.2789,2.06567,84.5864,42.3294,1.44287,3.09277,1,-13,26.6109,-3.26257,7.98372,25.1743,8.62463,1.79248,1.95874,1,13,5.58282,5.57198,-0.184735,-0.275095,5.57504,-0.049324,-0.0331421,-1,88.0335,18.7165,110.193
280242,1063761528,582,-11,50.3858,33.6492,15.5963,34.106,37.0879,0.823364,0.434021,1,11,43.5057,-24.4225,-5.99508,-35.5014,25.1476,-1.14478,-2.90088,-1,-13,48.8959,-8.72032,-47.7406,5.96572,48.5305,0.12262,-1.75146,1,13,48.516,4.32027,41.6871,24.44,41.9103,0.554321,1.46753,-1,92.2419,92.932,188.996
280251,515083055,284,11,47.8873,-42.4524,10.7291,19.3875,43.7872,0.429443,2.89404,-1,-11,39.1823,18.3406,-15.0865,-31.1652,23.7483,-1.08594,-0.688354,1,-13,89.1883,52.2046,-11.8515,71.3355,53.5329,1.09814,-0.223236,1,13,31.8111,-18.132,25.5496,-5.51227,31.3297,-0.175049,2.18799,-1,94.6549,82.7166,200.463
280349,668961450,349,-13,296.821,53.5694,-21.6092,291.146,57.7636,2.32031,-0.383423,1,13,14.8908,-8.09674,9.72396,7.84942,12.6536,0.586182,2.26514,-1,-13,36.9378,3.6589,8.36459,35.7915,9.12983,2.0752,1.15845,1,13,15.3013,-0.133533,-6.28453,13.9501,6.28595,1.5376,-1.59204,-1,74.5448,15.4251,91.3549
280385,1020280319,547,11,80.7475,-52.1925,20.1036,58.2404,55.9305,0.910278,2.77393,-1,-11,64.7965,26.8251,2.97103,58.9081,26.9892,1.52246,0.110306,1,-13,53.0595,44.5409,-28.8306,-0.453681,53.0575,-0.00855064,-0.574463,1,13,55.3625,-12.3717,15.4935,51.6903,19.8269,1.68628,2.24463,-1,88.9798,79.2675,189.747
280385,1029096450,552,-11,64.927,-11.4586,60.5549,20.4284,61.6295,0.325684,1.75781,1,11,29.9493,10.7389,2.03646,27.8835,10.9303,1.66602,0.187408,-1,13,64.6861,8.32361,-40.1653,-50.0174,41.0187,-1.02832,-1.36646,-1,-13,44.7283,-0.377491,-18.6223,40.6654,18.6261,1.52271,-1.59106,1,91.4599,52.4336,200.375
278820,169707443,100,-13,69.8437,42.4268,32.3119,-45.1003,53.3301,-0.767944,0.650879,1,13,31.433,-12.7291,-19.6969,20.9291,23.452,0.803223,-2.14453,-1,-13,11.1895,10.4046,-0.668513,4.06074,10.4261,0.380249,-0.0641632,1,13,7.33545,-6.4089,3.2375,1.49739,7.18021,0.207062,2.67383,-1,92.9066,17.021,112.429
278820,2181350042,1179,-11,251.493,-18.5378,-49.6369,-245.848,52.9856,-2.23926,-1.92822,1,11,188.131,24.125,23.0143,-185.153,33.3417,-2.41553,0.761841,-1,-13,84.0864,-16.3726,37.5281,-73.4445,40.9441,-1.34741,1.98218,1,13,35.2599,-28.3073,-17.3474,11.875,33.1999,0.350464,-2.5918,-1,89.7173,82.2646,261.252
278822,2491818005,1494,13,138.97,75.5605,68.7894,94.1879,102.183,0.824951,0.738525,-1,-13,74.7262,3.32563,-68.4036,29.8979,68.4844,0.423767,-1.52222,1,-13,56.4103,-26.7793,29.7488,39.7491,40.0265,0.876465,2.30371,1,13,25.1538,-4.07955,-24.2014,5.50912,24.5429,0.222626,-1.73779,-1,90.25,12.0872,236.98
278923,127959600,108,11,55.2299,13.4651,-14.1254,51.6673,19.515,1.70068,-0.809326,-1,-11,20.6344,2.68387,15.3283,-13.5506,15.5615,-0.786987,1.39746,1,-13,43.0234,-3.00101,-42.7569,-3.72016,42.8621,-0.0866852,-1.64087,1,13,36.7898,-10.0296,22.9129,-26.9793,25.0119,-0.935913,1.9834,-1,69.7431,63.5632,154.348
278975,526988268,321,-11,94.6921,-31.9853,73.9046,-49.8161,80.5292,-0.584717,1.97925,1,11,47.0212,-20.4118,-41.6614,-7.6599,46.3931,-0.164368,-2.02637,-1,13,194.286,14.7061,-82.3327,-175.363,83.6358,-1.48608,-1.39404,-1,-13,54.0259,24.3503,29.7654,-37.9457,38.4566,-0.871948,0.885132,1,108.948,113.992,279.651
278986,175773413,146,13,56.8006,-24.3368,-1.55861,51.299,24.3867,1.48901,-3.07764,-1,-13,25.164,10.8602,10.4926,20.129,15.1009,1.09839,0.768188,1,-13,21.0214,11.0638,-4.84531,-17.2047,12.0783,-1.1521,-0.412781,1,13,5.69572,-5.16293,1.4208,-1.93792,5.35486,-0.354431,2.87305,-1,68.3861,21.1428,94.8166
279667,410244859,293,11,59.0023,-15.9718,-2.29264,-56.7531,16.1355,-1.97046,-2.99902,-1,-11,12.8393,-8.10629,-5.48318,-8.31079,9.78658,-0.77063,-2.54688,1,13,141.432,7.00929,87.8865,-110.588,88.1656,-1.05029,1.49121,-1,-13,83.0242,15.7278,-14.1126,-80.29,21.1313,-2.04492,-0.731323,1,89.3668,16.9611,133.897
279681,55188023,95,-11,67.2449,-67.1292,1.40906,-3.68249,67.144,-0.0548172,3.12061,1,11,29.8839,25.5258,3.66905,15.1003,25.7881,0.556396,0.142761,-1,-13,79.0374,28.5919,35.2126,64.7262,45.3588,1.15356,0.888794,1,13,41.6145,18.8381,-36.6883,5.55452,41.242,0.134277,-1.09644,-1,86.8735,85.8238,201.759
279767,4831734,3,11,19.6106,-9.1584,-10.7087,13.6391,14.0908,0.858521,-2.27832,-1,-11,12.9035,6.95332,-8.25003,-7.07739,10.7894,-0.616211,-0.870483,1,13,42.3639,9.38337,33.3946,24.3195,34.6879,0.653564,1.29688,-1,-13,20.0434,8.09049,-17.7816,-4.48175,19.5357,-0.227448,-1.1438,1,54.3326,25.4916,89.8266
279841,3610565638,2105,13,66.8647,-38.2867,54.7384,-2.95228,66.7994,-0.0441818,2.18115,-1,-13,136.246,-29.1737,-51.2979,122.802,59.0134,1.47925,-2.08789,1,13,39.4107,-2.57564,33.3174,20.8929,33.4168,0.590332,1.64795,-1,-13,48.4909,15.6541,-7.04202,-45.351,17.1651,-1.69873,-0.422729,1,90.4795,94.2108,267.858
