Run,Event,Lumi,PID1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,PID2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,PID3,E3,px3,py3,pz3,pt3,eta3,phi3,Q3,PID4,E4,px4,py4,pz4,pt4,eta4,phi4,Q4,mZ1,mZ2,mH
278820,1108631891,608,11,160.123,54.5073,3.85141,150.511,54.6432,1.73779,0.0705414,-1,-11,38.7532,-30.7068,4.48429,23.2116,31.0325,0.691528,2.99658,1,11,39.629,21.1434,5.69257,33.0303,21.8963,1.19946,0.263,-1,-11,14.7664,-6.26231,10.377,8.43426,12.1202,0.649292,2.11377,1,93.4684,27.5658,125.496
278822,1552021295,886,-11,75.6617,48.2572,29.9397,-49.9954,56.7904,-0.794189,0.555298,1,-11,56.7138,-31.0381,19.1044,-43.4523,36.4464,-1.01099,2.58984,1,11,37.1959,-24.3723,-24.9134,-12.9937,34.8523,-0.364685,-2.34521,-1,11,71.6685,9.63263,-27.5874,-65.4409,29.2208,-1.5459,-1.23486,-1,90.4071,63.9854,169.219
278957,46484605,85,11,52.9374,-13.6847,50.8885,5.04365,52.6964,0.0955658,1.8335,-1,-11,38.6476,26.3241,-27.1666,-7.91483,37.8283,-0.207733,-0.801147,1,11,103.807,4.76623,-20.4934,101.653,21.0404,2.27881,-1.34229,-1,-11,64.7155,-4.09378,-14.3534,62.9707,14.9258,2.14648,-1.84863,1,90.9316,86.9791,202.957
278975,562393987,343,-11,69.3073,43.0977,-28.031,-46.4797,51.4115,-0.81189,-0.57666,1,11,24.3729,-21.7139,6.00975,-9.29657,22.5302,-0.401733,2.87158,-1,13,79.7085,-42.2295,55.6737,-38.3477,69.8776,-0.524414,2.21973,-1,-13,30.742,8.28269,-28.8277,-6.7393,29.994,-0.222839,-1.29102,1,91.068,68.7226,176.96
279024,101884963,117,11,248.682,150.426,-29.5973,-195.803,153.31,-1.06445,-0.194275,-1,11,181.847,-111.04,34.2646,-139.873,116.207,-1.01831,2.84229,-1,-11,142.961,24.9373,-32.7025,-136.918,41.1256,-1.91772,-0.919312,1,-11,13.5984,-13.5521,0.907796,-0.648635,13.5825,-0.0477371,3.07471,1,89.7084,41.1382,342.639
279654,210819476,108,-11,81.8761,-29.1868,52.9329,55.2261,60.4464,0.81897,2.07471,1,11,64.3418,33.6315,-15.28,52.6811,36.9399,1.15308,-0.426453,-1,-11,19.6263,-4.879,-10.1966,-16.0439,11.3038,-1.14917,-2.01709,1,11,28.6604,-4.35632,-5.56058,27.776,7.06382,2.07813,-2.23535,-1,91.0945,43.1322,151.711
279694,11968298,7,-11,53.8935,39.3149,24.6717,27.3887,46.415,0.560303,0.560425,1,-11,19.4889,-6.4124,-18.2497,2.37397,19.3435,0.122421,-1.90869,1,11,23.844,12.8404,13.1643,-15.1773,18.3895,-0.752319,0.797852,-1,11,33.3305,-16.5108,-3.83141,28.6989,16.9496,1.29736,-2.91357,-1,59.2273,40.5788,118.612
279658,438211873,260,11,49.7782,-39.7426,5.46731,-29.4701,40.1169,-0.680786,3.00488,-1,-11,160.696,31.7243,-14.4789,-156.866,34.8722,-2.20898,-0.428162,1,-11,30.1295,8.50845,2.30193,-28.8111,8.81434,-1.90015,0.264221,1,11,10.3076,-4.71969,-5.77636,7.11286,7.45935,0.848145,-2.25586,-1,97.1211,33.733,139.657
279667,108322568,123,-11,53.9288,-32.8586,-42.6238,-3.43911,53.8189,-0.063858,-2.22754,1,11,40.8791,16.8044,36.7429,-6.2177,40.4033,-0.15329,1.14185,-1,11,98.3913,15.4863,-10.647,-96.5798,18.7932,-2.33936,-0.602295,-1,-11,20.9846,-1.32002,10.8031,17.9414,10.8834,1.27441,1.69238,1,92.7521,88.69,195.044
279694,8513225,5,-11,48.3179,-11.8029,-46.176,7.9429,47.6606,0.165894,-1.82104,1,11,52.158,24.0064,29.3524,35.8133,37.9192,0.841553,0.885254,-1,-13,56.1055,-38.9804,40.0019,-5.30987,55.8536,-0.0949249,2.34326,1,13,40.2393,16.7697,-29.1721,-22.0671,33.6487,-0.616089,-1.04907,-1,89.0069,88.0275,195.791
279694,2182032453,1174,-11,121.187,-58.3316,-54.3937,-91.2414,79.7575,-0.979614,-2.39111,1,-11,49.8458,24.801,30.271,-30.8734,39.1334,-0.723999,0.884399,1,11,27.9272,23.7623,9.76631,-10.9494,25.691,-0.414246,0.389954,-1,11,84.4243,12.5073,7.81483,-83.1261,14.748,-2.43018,0.558472,-1,92.7653,46.7988,183.079
279694,1833653302,994,-11,134.089,64.9608,-1.81714,117.289,64.9862,1.35278,-0.0279655,1,11,82.2997,-18.7959,41.9874,68.2423,46.0025,1.18555,1.9917,-1,11,89.0733,-1.93036,-25.2105,85.4093,25.2843,1.93164,-1.64722,-1,-11,20.0494,-10.9325,-4.08275,-16.3028,11.6699,-1.13623,-2.78418,1,93.0457,78.157,199.725
279715,938702905,572,-11,76.3316,-29.0386,-2.88754,-70.5332,29.1818,-1.61597,-3.04248,1,-11,48.0299,26.8846,-4.34967,-39.5621,27.2342,-1.16821,-0.1604,1,11,11.5844,-11.48,-1.54502,0.100439,11.5835,0.00867081,-3.00781,-1,11,17.4239,8.78315,-2.36935,-14.8601,9.09712,-1.2666,-0.263489,-1,41.5282,32.5602,88.2363
279716,2181501166,1253,-11,71.0371,-47.1231,25.2669,-46.7681,53.4697,-0.789917,2.64941,1,11,26.0611,16.6135,-7.40663,18.6632,18.1897,0.899658,-0.419373,-1,-13,59.9235,33.1924,-12.267,-48.3591,35.3867,-1.11841,-0.354004,1,13,22.6545,-12.5244,-1.34429,18.8294,12.5963,1.19189,-3.03467,-1,85.9554,73.039,169.844
279794,1045083748,640,11,219.992,-75.1255,8.84361,206.578,75.6442,1.72974,3.02441,-1,-11,183.661,63.6395,29.2517,169.782,70.0403,1.61865,0.430847,1,11,76.1657,-2.22743,-39.7962,64.9037,39.8585,1.26392,-1.62671,-1,-11,36.5377,20.9021,10.7358,27.9792,23.498,1.01001,0.474487,1,92.4671,86.4114,215.18
279823,316666698,231,-11,114.322,17.3308,-110.366,-24.2569,111.719,-0.215454,-1.41504,1,11,77.4245,-60.0361,20.8966,-44.1988,63.5689,-0.648804,2.80664,-1,-11,72.2193,28.3648,29.9235,-59.2928,41.2308,-1.15991,0.812134,1,11,18.2032,4.01526,16.2882,-7.06524,16.7758,-0.409607,1.3291,-1,89.9832,85.2964,243.858
279841,3009826399,1721,-11,79.82,-26.331,44.4127,60.8721,51.6315,1.00244,2.10596,1,11,47.324,26.654,-29.8732,25.233,40.0355,0.594604,-0.842285,-1,11,46.3055,5.53692,7.30721,-45.3887,9.16803,-2.30273,0.922363,-1,-11,11.0855,7.96116,1.60304,-7.54497,8.12095,-0.830322,0.1987,1,92.4121,15.1709,179.477
279844,354770196,264,-11,144.464,-28.2688,50.334,132.428,57.729,1.56787,2.08252,1,11,62.2315,14.1784,-25.6551,54.8957,29.3123,1.38525,-1.06592,-1,-11,28.099,-11.3028,-9.43923,-23.931,14.7259,-1.26221,-2.4458,1,11,51.8367,5.35489,-13.3643,49.7972,14.3972,1.95435,-1.1897,-1,82.615,71.87,190.532
279931,4617026502,2692,11,701.593,53.8599,-153.649,682.44,162.816,2.14014,-1.23364,-1,-11,23.1946,15.5763,-6.20823,16.0258,16.7679,0.849731,-0.379272,1,13,120.207,-73.482,95.1276,-0.946435,120.203,-0.00787354,2.22852,-1,-13,71.282,17.8153,59.2699,-35.3667,61.8895,-0.544189,1.27881,1,91.7174,84.1866,633.165
280249,811579923,434,-11,131.843,38.9092,38.2687,120.017,54.5749,1.5293,0.7771,1,11,76.171,-14.5277,-37.2266,64.8471,39.9609,1.26099,-1.94287,-1,-13,121.187,-20.2098,-22.8966,117.275,30.5399,2.05518,-2.29395,1,13,58.0433,-5.19879,16.3912,55.4375,17.1959,1.88696,1.87793,-1,92.1923,40.0717,148.545
279667,579280026,381,-11,96.8271,-14.2316,87.9606,-37.8931,89.1045,-0.413391,1.7312,1,11,77.4315,39.8485,13.8186,-64.9367,42.1765,-1.21655,0.333801,-1,-13,219.135,-49.8788,-70.3564,-201.45,86.2434,-1.58447,-2.1875,1,13,69.786,34.8656,-18.2562,-57.6296,39.356,-1.1748,-0.482361,-1,90.9689,93.6849,288.567
279667,762982515,480,-11,46.7946,32.3057,-25.7382,21.9912,41.3051,0.51001,-0.672729,1,11,49.7872,-30.8661,23.1753,31.4475,38.598,0.744141,2.49756,-1,-11,16.1731,-8.77013,2.43653,-13.3681,9.1023,-1.17725,2.87061,1,11,9.19523,8.48383,2.78568,2.19222,8.92946,0.243103,0.317261,-1,80.3972,22.1653,114.356
280242,379199010,213,11,178.785,-69.8361,-70.8311,-148.559,99.4693,-1.19116,-2.34912,-1,-11,117.412,20.8472,-15.6929,-114.476,26.0935,-2.18457,-0.645264,1,13,314.848,38.8044,89.7832,-299.269,97.8101,-1.83716,1.16284,-1,-13,76.1444,25.5068,-18.5166,-69.3145,31.5192,-1.5293,-0.62793,1,93.0525,88.3503,269.849
279931,3126591604,1830,11,98.501,42.4076,26.8367,-84.7575,50.1858,-1.29517,0.564209,-1,-11,47.7046,-33.8446,20.5367,-26.6177,39.5881,-0.629883,2.59619,1,11,95.907,-4.45769,-16.1667,-94.4293,16.77,-2.4292,-1.83984,-1,-11,38.918,13.1617,7.00262,-35.949,14.9087,-1.61377,0.488953,1,81.5725,31.9298,137.023
279975,528088858,352,-11,129.128,-83.5181,85.4559,-48.9502,119.491,-0.398987,2.34473,1,11,12.8382,2.39812,-10.3686,7.1806,10.6423,0.631836,-1.34351,-1,13,62.2574,-42.591,15.9768,-42.5055,45.489,-0.834229,2.78271,-1,-13,11.2312,-7.17926,0.593713,8.61591,7.20377,1.01343,3.05908,1,78.6843,38.735,123.139
280191,1033767924,552,-11,63.8923,-57.8548,-4.01734,26.8123,57.9941,0.447266,-3.07227,1,11,72.4251,25.7929,-42.5064,-52.6623,49.7199,-0.922607,-1.02539,-1,11,35.6174,31.9862,15.507,-2.23672,35.547,-0.0628815,0.451416,-1,-11,30.9529,1.98509,27.705,13.6587,27.776,0.473816,1.49927,1,90.4158,92.1793,202.338
279760,1204880849,714,11,66.7077,-14.0486,-65.1425,3.00275,66.6401,0.0450439,-1.7832,-1,-11,28.4848,-7.67626,21.5768,-16.9382,22.9016,-0.684814,1.9126,1,-13,60.336,-40.5925,44.4784,3.78718,60.2169,0.062851,2.31055,1,13,43.2942,-10.3275,-41.2423,-8.17301,42.5157,-0.191071,-1.81616,-1,90.0926,80.607,179.697
279823,31821596,78,-11,54.0134,-31.6089,-23.5645,36.9193,39.426,0.835693,-2.50098,1,11,40.1946,19.6582,24.1379,-25.4269,31.1301,-0.745728,0.887329,-1,13,64.8678,43.4037,-19.8894,43.913,47.7438,0.823486,-0.429687,-1,-13,38.912,-37.7761,9.11672,1.99532,38.8606,0.0513229,2.90479,1,92.2764,92.7358,189.104
280015,866333085,464,-11,92.5211,-44.3969,-11.9616,80.2869,45.98,1.32397,-2.87842,1,11,192.977,34.4972,2.62963,189.85,34.5973,2.40381,0.0760803,-1,11,32.2738,29.9391,-11.8102,-2.39925,32.1843,-0.0744781,-0.375732,-1,-11,94.2386,-20.084,15.7815,90.711,25.5426,1.97974,2.47559,1,91.3782,89.9641,203.072
280249,2009153338,1126,-11,60.3437,-26.1411,-34.9928,-41.6354,43.679,-0.8479,-2.2124,1,-11,35.2761,9.85113,21.2372,-26.3881,23.4108,-0.968506,1.13647,1,11,23.0225,5.97811,13.6212,-17.5713,14.8753,-1.00391,1.15723,-1,11,15.4843,9.03949,-6.35387,-10.8475,11.0492,-0.868408,-0.612671,-1,50.8057,24.7339,92.9793
280251,588002986,325,11,179.722,-12.8121,48.1591,172.674,49.8342,1.95605,1.83081,-1,-11,184.165,-14.9805,-46.0967,177.672,48.4698,2.01025,-1.88501,1,11,10.7863,5.64097,-7.37508,5.48817,9.28506,0.561157,-0.917847,-1,-11,28.3659,11.0606,2.55965,25.9947,11.3529,1.56616,0.227417,1,94.3087,15.4787,128.515
278822,224966956,152,11,69.3418,-23.0677,49.1925,-43.0843,54.3325,-0.727173,2.00928,-1,-11,47.6367,7.29836,-37.7136,-28.1721,38.4133,-0.67981,-1.37964,1,-11,33.1706,-13.5736,-10.1398,28.517,16.9428,1.29224,-2.5,1,11,28.0816,-8.84526,0.220235,-26.6511,8.84801,-1.82227,3.1167,-1,90.6977,56.1013,159.657
278962,50304222,82,11,100.979,-81.3862,-0.0787536,-59.7744,81.3862,-0.680664,-3.14062,-1,11,108.351,71.8079,5.24015,80.9702,71.9988,0.966797,0.0728455,-1,-11,30.2594,-22.9511,2.49745,-19.5608,23.0866,-0.769165,3.0332,1,-11,29.2393,11.8274,2.1734,26.6517,12.0254,1.53638,0.181732,1,104.961,113.995,266.352
279029,231908903,142,-11,315.955,31.2151,80.5694,303.911,86.4049,1.97046,1.20117,1,11,208.491,51.3548,-13.756,201.598,53.1652,2.04297,-0.261719,-1,11,65.2624,-25.2494,-17.0072,57.7269,30.443,1.39624,-2.54883,-1,-11,25.8817,-19.816,-13.4179,-9.8558,23.9314,-0.401001,-2.54639,1,90.6765,55.3085,264.558
279588,1598611402,919,11,212.309,-50.7114,157.746,132.739,165.697,0.733521,1.88184,-1,-11,22.6108,19.73,10.9701,1.27864,22.5746,0.0566101,0.507446,1,13,182.852,45.442,-176.708,12.0025,182.458,0.0657349,-1.31909,-1,-13,86.405,44.4225,-52.1101,52.6972,68.4749,0.70874,-0.864868,1,88.7683,88.3267,455.66
279691,43719412,87,11,320.045,-75.0538,10.8857,-310.93,75.8391,-2.11865,2.99756,-1,-11,149.545,37.1927,-21.9583,-143.172,43.191,-1.91357,-0.533325,1,11,43.5514,9.98156,-7.47939,-41.727,12.4729,-1.92236,-0.643066,-1,-11,39.8453,-10.3819,1.85433,-38.4242,10.5462,-2.00439,2.96484,1,112.918,22.3384,136.475
279694,525878391,291,11,214.321,-33.9948,64.6822,-201.48,73.0714,-1.73877,2.05469,-1,-11,196.203,-25.385,-44.1333,-189.483,50.9132,-2.0249,-2.09277,1,-13,72.1611,61.9827,24.1101,28.001,66.5068,0.409485,0.370972,1,13,43.4744,4.04529,-41.608,11.9343,41.8042,0.281738,-1.47388,-1,84.326,108.308,391.881
279694,461368672,258,-11,631.73,-8.20577,142.857,-615.311,143.092,-2.16504,1.62817,1,11,28.2875,7.28733,21.4408,-16.952,22.6454,-0.692017,1.24316,-1,-13,251.676,-49.5407,-79.4378,-233.615,93.6197,-1.64551,-2.12842,1,13,83.7089,-26.6548,-21.5836,-76.3599,34.2976,-1.54053,-2.46094,-1,94.1928,19.6787,305.062
279694,2781922754,1509,-11,100.878,-46.5761,-31.8037,83.6399,56.3987,1.1853,-2.54248,1,11,27.6407,-3.27755,27.0983,4.35319,27.2958,0.158813,1.69116,-1,13,157.829,43.158,36.9189,147.256,56.7945,1.68115,0.707642,-1,-13,215.306,20.8364,-51.5274,208.008,55.5809,2.03027,-1.18652,1,93.318,79.1634,233.681
278820,2181350042,1179,-11,251.394,-18.5304,-49.6172,-245.751,52.9646,-2.23926,-1.92822,1,11,187.939,24.1004,22.9908,-184.964,33.3078,-2.41553,0.761841,-1,-13,84.0864,-16.3726,37.5281,-73.4445,40.9441,-1.34741,1.98218,1,13,35.2599,-28.3073,-17.3474,11.875,33.1999,0.350464,-2.5918,-1,89.7173,82.2063,261.165
278822,53612225,36,-11,306.807,-127.027,76.7405,-268.525,148.408,-1.35498,2.59814,1,-11,123.212,102.851,-42.4996,-52.8835,111.286,-0.458923,-0.391846,1,11,40.3084,9.10039,-29.3637,26.0713,30.7415,0.769775,-1.27026,-1,11,27.0152,14.9846,2.0993,-22.38,15.131,-1.18311,0.139191,-1,91.2285,89.6799,382.567
278822,262945025,178,11,55.42,38.7953,-24.8102,-30.8341,46.0502,-0.627563,-0.56897,-1,-11,51.37,-4.75464,36.2619,-36.0739,36.5723,-0.871704,1.70117,1,-11,33.4281,13.48,22.1781,-21.0678,25.9534,-0.741821,1.02466,1,11,25.2963,-10.0454,-7.01874,-22.1296,12.2545,-1.35327,-2.53174,-1,75.0833,36.6189,114.714
279667,34785118,78,-11,95.1285,51.1425,-17.6861,-78.2373,54.1142,-1.16431,-0.332947,1,11,32.9159,-28.4277,-1.08296,-16.5574,28.4483,-0.553345,-3.10352,-1,-13,59.9723,-27.3962,-6.81018,-52.9126,28.2299,-1.38599,-2.89795,1,13,20.6386,6.30836,4.88643,-19.0333,7.97952,-1.60376,0.659058,-1,80.8769,29.5552,123.708
279931,2993800908,1741,11,60.0449,43.3725,36.0784,-20.5563,56.4165,-0.35675,0.693848,-1,-11,34.3559,-22.2306,-26.0451,2.79008,34.2425,0.0813904,-2.27734,1,-13,55.0034,-13.7131,-49.0318,20.8133,50.9133,0.398193,-1.84351,1,13,42.7746,-3.03947,41.9839,-7.60058,42.0938,-0.179596,1.64307,-1,89.7119,95.1611,192.051
279931,3116713355,1824,-11,69.5662,-7.98229,33.7963,-60.2788,34.7261,-1.31885,1.80273,1,11,30.3477,10.2392,-20.8606,-19.5184,23.238,-0.76355,-1.1145,-1,-11,22.1592,-9.22964,-12.7007,-15.6373,15.7002,-0.87854,-2.19922,1,11,14.7211,7.83532,0.785598,-12.4375,7.8746,-1.23804,0.0999298,-1,58.675,20.6894,84.1101
280015,75047802,44,11,137.563,7.77778,-48.1491,-128.626,48.7733,-1.69702,-1.41064,-1,11,63.7698,-8.8205,-44.3566,44.9584,45.2251,0.877197,-1.76709,-1,-11,57.5478,34.5992,-15.4149,43.3245,37.8777,0.979492,-0.419128,1,-11,85.5488,-0.611539,17.1472,-83.8104,17.1581,-2.28955,1.60645,1,60.3078,51.8353,306.418
278820,1598413594,870,-11,99.5133,-13.6097,-97.5104,-14.4708,98.4556,-0.146454,-1.70947,1,11,29.1292,13.2722,25.8795,-1.61535,29.0844,-0.0555115,1.09692,-1,-13,62.2854,6.68993,60.7867,-11.8186,61.1537,-0.192078,1.46118,1,13,69.4666,-0.834202,18.1604,67.0455,18.1796,2.01611,1.6167,-1,89.6751,105.636,257.273
278874,515797216,264,11,50.3847,45.2006,-12.5195,18.4058,46.9024,0.382996,-0.270203,-1,-11,96.4187,2.62018,47.0265,84.132,47.0994,1.34375,1.51514,1,11,65.8315,-25.4743,-14.4377,-58.9609,29.2812,-1.44971,-2.62598,-1,-11,32.6212,-7.50532,-16.0053,27.4159,17.6777,1.22266,-2.00928,1,86.9463,81.7522,234.252
278923,531524644,333,-11,65.9839,54.4578,-34.5556,13.9332,64.4961,0.214386,-0.56543,1,11,35.6533,-26.9275,14.1517,18.5956,30.4197,0.578491,2.65771,-1,13,35.7857,-26.4036,1.27711,24.121,26.4345,0.818115,3.09326,-1,-13,12.6479,0.901094,11.9226,4.12276,11.9566,0.338318,1.49536,1,89.9875,26.8978,137.011
279654,197370803,101,-11,194.974,-151.743,-36.4641,-116.874,156.062,-0.692261,-2.90576,1,11,18.3415,7.3868,14.2235,-8.91841,16.0272,-0.531128,1.0918,-1,-13,83.305,79.2894,25.5158,-1.35935,83.2938,-0.0163193,0.31134,1,13,99.9879,44.5458,35.6056,-82.1309,57.0271,-1.16113,0.674316,-1,91.36,86.9177,334.016
279653,120481634,127,11,88.6217,5.35868,-65.5739,59.3729,65.7925,0.810669,-1.48926,-1,11,200.109,-22.4727,41.9597,194.365,47.5987,2.11475,2.0625,-1,-11,20.8994,13.0692,-1.26406,16.2596,13.1302,1.04028,-0.0964203,1,-11,42.1079,-5.11205,10.0219,40.577,11.2504,1.99463,2.04248,1,63.3575,52.3186,164.19
279823,238697226,187,-11,83.205,78.0786,-28.4663,4.05888,83.1059,0.0488205,-0.349609,1,11,75.5679,-8.38693,-74.5263,-9.27332,74.9967,-0.123337,-1.68286,-1,13,160.942,-42.6397,70.9695,138.012,82.7938,1.28394,2.11182,-1,-13,25.3343,-23.2795,0.898225,-9.95371,23.2968,-0.415222,3.10303,1,93.752,98.576,320.913
279887,291694769,242,-11,98.6708,12.283,-52.6968,-82.5113,54.1093,-1.2085,-1.3418,1,11,30.0312,23.0763,18.6443,4.6635,29.6669,0.156555,0.679565,-1,13,86.0701,-34.2949,64.184,45.9601,72.7717,0.595703,2.06152,-1,-13,29.2783,11.0721,-25.7041,8.59738,27.9873,0.302551,-1.16406,1,91.1523,89.9671,242.593
279975,457702387,314,-11,90.9707,52.437,-4.92316,74.1741,52.6676,1.14282,-0.0936127,1,11,83.1477,-43.3719,14.1295,69.5182,45.6154,1.20801,2.82666,-1,-13,35.2778,10.6231,27.4592,19.4334,29.4424,0.619629,1.20166,1,13,24.7678,5.18926,-9.17165,22.414,10.5379,1.49902,-1.05591,-1,97.4824,35.6344,137.96
279694,2338308963,1257,11,109.704,37.4969,-39.163,95.3686,54.2195,1.33032,-0.807129,-1,-11,47.8548,12.8792,27.3442,37.1011,30.2254,1.03345,1.13062,1,11,86.8718,-12.6788,30.2841,80.4289,32.831,1.62842,1.96729,-1,-11,17.153,-10.5508,0.334884,13.5196,10.5561,1.06665,3.10986,1,67.8165,22.7524,126.768
279694,1444885184,785,-11,97.3876,51.0361,5.54297,82.7584,51.3362,1.25537,0.108185,1,11,23.6704,-17.5107,15.4554,-3.84614,23.3558,-0.16394,2.41846,-1,-13,48.2317,-45.6508,-4.87734,14.7818,45.9106,0.31665,-3.03516,1,13,45.0169,38.4579,-6.39204,-22.5087,38.9855,-0.549316,-0.164703,-1,91.9611,82.8433,200.18
279716,1891723718,1059,11,284.468,253.259,57.3322,116.168,259.667,0.433655,0.222626,-1,-11,171.794,-71.0369,2.91462,-156.392,71.0967,-1.52954,3.10059,1,11,119.286,12.5031,-43.5569,-110.343,45.3159,-1.6228,-1.29126,-1,-11,15.0854,5.7416,-12.0072,-7.10073,13.3093,-0.510986,-1.12476,1,92.2062,93.2791,532.71
279716,2172247042,1247,-11,45.9032,-42.4832,-16.9862,3.70837,45.7532,0.0809631,-2.76123,1,11,81.2325,25.9193,-2.59956,76.9425,26.0493,1.80371,-0.0999603,-1,13,50.4969,-40.1933,27.792,-12.7291,48.8661,-0.257629,2.53662,-1,-13,40.847,40.7165,-2.94879,1.39061,40.8232,0.0340576,-0.0722961,1,94.8734,87.1647,206.505
279766,2161334710,1225,11,79.2068,32.4614,27.3663,-66.8659,42.4577,-1.2356,0.700439,-1,-11,80.9848,4.3616,35.8435,-72.4896,36.1079,-1.44702,1.44971,1,11,89.0318,-34.305,-1.30687,-82.1468,34.3299,-1.60669,-3.10352,-1,-11,58.0093,-23.3257,0.193418,-53.1125,23.3265,-1.56104,3.1333,1,59.9202,53.887,121.201
278875,659484934,363,11,145.713,-77.5667,-17.1237,-122.158,79.4343,-1.21558,-2.92432,-1,11,87.4751,28.2276,15.2067,81.387,32.0631,1.66138,0.494141,-1,-11,35.8327,26.8028,12.3377,-20.3313,29.5061,-0.643677,0.431396,1,-11,75.0854,24.1404,13.6937,-69.7677,27.7539,-1.65234,0.515991,1,87.6926,95.1342,317.33
279654,68513802,36,11,48.0574,28.0788,-38.6791,-5.0027,47.7963,-0.104477,-0.942871,-1,-11,64.8991,-1.69931,38.8561,-51.954,38.8932,-1.1001,1.6145,1,13,126.709,-8.20711,-32.3386,122.237,33.3638,2.00977,-1.81934,-1,-13,28.1037,-22.1478,17.2985,0.204948,28.1028,0.00729275,2.47852,1,88.4713,93.9107,259.182
279681,55188023,95,-11,67.2449,-67.1292,1.40906,-3.68249,67.144,-0.0548172,3.12061,1,11,29.8839,25.5258,3.66905,15.1003,25.7881,0.556396,0.142761,-1,-13,79.0374,28.5919,35.2126,64.7262,45.3588,1.15356,0.888794,1,13,41.6145,18.8381,-36.6883,5.55452,41.242,0.134277,-1.09644,-1,86.8735,85.8238,201.759
279887,83549884,116,11,162.146,-48.934,-41.273,148.975,64.0157,1.58105,-2.44092,-1,-11,38.8767,32.076,7.84608,20.5176,33.0216,0.587036,0.239899,1,-13,69.8622,44.5242,25.2851,-47.5287,51.203,-0.829712,0.516479,1,13,34.6319,-33.8348,6.83082,2.81143,34.5174,0.0813599,2.94238,-1,88.1685,101.396,278.805
279931,1826222506,1064,11,42.9324,-3.5168,40.5881,-13.5435,40.7402,-0.326599,1.65723,-1,-11,76.0299,8.1919,-20.9315,-72.6314,22.4774,-1.88916,-1.19775,1,13,24.6215,-15.1826,-10.8079,-16.0898,18.6366,-0.781372,-2.52295,-1,-13,15.2394,6.36663,-13.3645,3.61713,14.8035,0.241974,-1.12622,1,79.4838,27.7721,124.322
279975,1448066285,855,11,121.096,-93.6745,44.6524,62.4141,103.773,0.570068,2.69678,-1,-11,56.78,-13.8298,-33.538,43.6795,36.2776,1.01855,-1.96191,1,-11,36.9967,34.6134,-12.2617,4.50667,36.721,0.122421,-0.340454,1,11,66.8846,0.961814,11.4931,-65.8826,11.5333,-2.44336,1.4873,-1,93.2919,75.8823,268.527
280015,101903785,59,-11,67.8406,-61.6814,24.0009,-14.8899,66.1864,-0.223114,2.77051,1,11,30.4382,16.4699,-9.14954,23.9063,18.8407,1.05933,-0.50708,-1,-13,33.6564,11.114,-27.5619,15.7976,29.7183,0.509277,-1.1875,1,13,85.63,26.7589,3.68807,-81.2578,27.0119,-1.82104,0.136963,-1,89.106,85.5148,209.794
280017,515805424,286,-11,141.037,-73.5194,-76.2612,93.1165,105.929,0.793213,-2.33789,1,11,45.54,-11.5846,-35.7363,25.7411,37.5671,0.640503,-1.88428,-1,13,112.928,96.6118,53.1474,24.3754,110.266,0.219299,0.50293,-1,-13,71.1651,-3.94811,63.083,32.7018,63.2064,0.496704,1.6333,1,92.392,29.9644,326.141
280017,590215992,330,-11,60.6559,-16.9827,-39.9333,-42.38,43.3944,-0.864746,-1.9729,1,11,31.0763,19.7203,11.1133,21.2917,22.6362,0.838745,0.513184,-1,-13,63.7191,-61.2568,-4.40387,-16.9799,61.4149,-0.273071,-3.06982,1,13,43.782,27.239,24.8225,-23.6375,36.8527,-0.604004,0.739014,-1,91.2829,84.4511,186.647
280024,330897034,232,11,89.8904,-28.4837,-28.6927,-80.285,40.4301,-1.43726,-2.35254,-1,-11,178.77,37.5173,-0.481974,-174.789,37.5204,-2.24316,-0.012846,1,11,54.6374,-16.5635,18.784,-48.5597,25.0437,-1.41602,2.29346,-1,-11,8.9485,-7.67646,-0.438957,-4.57643,7.689,-0.564697,-3.08447,1,78.634,17.193,122.663
280330,757616776,401,-11,54.7334,3.62476,33.7694,42.9211,33.9634,1.05615,1.46387,1,11,77.4436,12.7335,-24.504,72.3527,27.615,1.69092,-1.09155,-1,-11,27.8488,-13.7264,-2.77816,24.071,14.0047,1.3103,-2.94189,1,11,15.8938,8.88288,6.45017,11.4931,10.9777,0.914185,0.628052,-1,61.881,24.7319,88.8575
280385,1360443489,728,-11,104.881,21.7518,-79.2673,65.1422,82.1976,0.726807,-1.30298,1,11,37.1253,25.3111,17.5614,-20.718,30.8067,-0.630005,0.606567,-1,-13,104.478,-96.682,39.4253,-3.7201,104.412,-0.0356216,2.75439,1,13,24.017,5.8463,-20.826,10.4358,21.631,0.465454,-1.29712,-1,88.7061,110.316,258.421
279694,3008741100,1649,-11,79.747,17.3925,51.1722,-58.6385,54.0471,-0.940186,1.24316,1,11,49.953,-35.2057,34.2722,-9.01482,49.1328,-0.182465,2.36963,-1,11,37.7552,20.2514,-30.7494,-8.3546,36.8191,-0.225006,-0.988403,-1,-11,27.9056,17.9213,-20.7902,-5.03021,27.4482,-0.182251,-0.859375,1,86.5132,73.377,173.305
